"collected_at","product_key","segment","offer_key","store","brand","product","color_raw","color_normalized","package_kg","package_group","regular_price","promo_price","analysis_price","unit_price_per_kg","currency","in_stock","sku","article","variant_id","url"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Темно-вишневая","Темно-Вишневая","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546822","","140169","https://farba.md/jemal-pph-115-temno-vishnevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Темно-зеленая","Темно-зелёный","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546801","","140171","https://farba.md/jemal-pph-115-temno-zelenaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Темно-коричневая","Темно-коричневый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546828","","140173","https://farba.md/jemal-pph-115-temno-korichnevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Темно-серая","Темно-серый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546785","","140175","https://farba.md/jemal-pph-115-temno-seraja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Черная","Черный","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546831","","140178","https://farba.md/jemal-pph-115-chernaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Ярко-голубая","Ярко-голубой","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546806","","140181","https://farba.md/jemal-pph-115-jarko-golubaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Бежевая","Бежевый","2.8","large","160",,"160","57.1429","PRB","True","","","10868","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10868"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Белоснежная","Белоснежный","2.8","large","200",,"200","71.4286","PRB","True","","","10875","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10875"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Белая","Белый","2.8","large","180",,"180","64.2857","PRB","True","","","10871","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10871"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Бирюзовая","Бирюзовый","2.8","large","160",,"160","57.1429","PRB","True","","","10878","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10878"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Вишневая","Вишневый","2.8","large","150",,"150","53.5714","PRB","True","","","10883","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10883"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Голубая","Голубой","2.8","large","160",,"160","57.1429","PRB","True","","","10888","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10888"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Желтая","Желтый","2.8","large","170",,"170","60.7143","PRB","True","","","10957","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10957"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Зеленая","Зелёный","2.8","large","160",,"160","57.1429","PRB","True","","","10971","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10971"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Коричневая","Коричневый","2.8","large","150",,"150","53.5714","PRB","True","","","11025","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11025"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Красная","Красный","2.8","large","170",,"170","60.7143","PRB","True","","","11127","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11127"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Морская волна","Морская волна","2.8","large","160",,"160","57.1429","PRB","True","","","11187","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11187"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Оранжевая","Оранжевый","2.8","large","180",,"180","64.2857","PRB","True","","","11195","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11195"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Салатовая","Салатовый","2.8","large","170",,"170","60.7143","PRB","True","","","11203","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11203"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Светло-голубая","Светло-голубой","2.8","large","160",,"160","57.1429","PRB","True","","","11206","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11206"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Светло-зеленая","Светло-зелёный","2.8","large","160",,"160","57.1429","PRB","True","","","11211","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11211"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Светло-серая","Светло-серый","2.8","large","160",,"160","57.1429","PRB","True","","","11216","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11216"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Серая","Серый","2.8","large","180",,"180","64.2857","PRB","True","","","11220","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11220"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Синяя","Синий","2.8","large","160",,"160","57.1429","PRB","True","","","11230","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11230"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Сиреневая","Сиреневый","2.8","large","170",,"170","60.7143","PRB","True","","","11235","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11235"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Слоновая кость","Слоновая кость","2.8","large","160",,"160","57.1429","PRB","True","","","11237","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11237"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Темно-зеленая","Темно-зелёный","2.8","large","160",,"160","57.1429","PRB","True","","","11302","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11302"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Темно-коричневая","Темно-коричневый","2.8","large","160",,"160","57.1429","PRB","True","","","11304","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11304"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Темно-серая","Темно-серый","2.8","large","150",,"150","53.5714","PRB","True","","","11307","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11307"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Фиолетовая","Фиолетовый","2.8","large","180",,"180","64.2857","PRB","True","","","11314","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11314"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Хаки","Хаки","2.8","large","150",,"150","53.5714","PRB","True","","","11316","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11316"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Черная","Черный","2.8","large","150",,"150","53.5714","PRB","True","","","11319","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11319"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Ярко-голубая","Ярко-голубой","2.8","large","160",,"160","57.1429","PRB","True","","","11358","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11358"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Бежевая","Бежевый","0.9","small","60",,"60","66.6667","PRB","True","","","10867","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10867"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Белоснежная","Белоснежный","0.9","small","80",,"80","88.8889","PRB","True","","","10874","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10874"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Белая","Белый","0.9","small","70",,"70","77.7778","PRB","True","","","10870","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10870"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Бирюзовая","Бирюзовый","0.9","small","60",,"60","66.6667","PRB","True","","","10877","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10877"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Вишневая","Вишневый","0.9","small","60",,"60","66.6667","PRB","True","","","10882","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10882"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Голубая","Голубой","0.9","small","60",,"60","66.6667","PRB","True","","","10887","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10887"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Желтая","Желтый","0.9","small","60",,"60","66.6667","PRB","True","","","10956","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10956"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Зеленая","Зелёный","0.9","small","60",,"60","66.6667","PRB","True","","","10970","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10970"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Коричневая","Коричневый","0.9","small","60",,"60","66.6667","PRB","True","","","11024","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11024"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Красная","Красный","0.9","small","60",,"60","66.6667","PRB","True","","","11126","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11126"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Морская волна","Морская волна","0.9","small","60",,"60","66.6667","PRB","True","","","11186","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11186"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Оранжевая","Оранжевый","0.9","small","60",,"60","66.6667","PRB","True","","","11194","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11194"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Салатовая","Салатовый","0.9","small","60",,"60","66.6667","PRB","True","","","11202","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11202"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Светло-голубая","Светло-голубой","0.9","small","60",,"60","66.6667","PRB","True","","","11205","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11205"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Светло-зеленая","Светло-зелёный","0.9","small","60",,"60","66.6667","PRB","True","","","11210","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11210"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Светло-серая","Светло-серый","0.9","small","60",,"60","66.6667","PRB","True","","","11215","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11215"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Серая","Серый","0.9","small","60",,"60","66.6667","PRB","True","","","11219","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11219"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Синяя","Синий","0.9","small","60",,"60","66.6667","PRB","True","","","11229","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11229"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Сиреневая","Сиреневый","0.9","small","60",,"60","66.6667","PRB","True","","","11234","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11234"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Слоновая кость","Слоновая кость","0.9","small","60",,"60","66.6667","PRB","True","","","11236","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11236"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Темно-зеленая","Темно-зелёный","0.9","small","60",,"60","66.6667","PRB","True","","","11301","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11301"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Темно-коричневая","Темно-коричневый","0.9","small","60",,"60","66.6667","PRB","True","","","11303","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11303"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Темно-серая","Темно-серый","0.9","small","60",,"60","66.6667","PRB","True","","","11306","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11306"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Фиолетовая","Фиолетовый","0.9","small","60",,"60","66.6667","PRB","True","","","11313","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11313"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Хаки","Хаки","0.9","small","60",,"60","66.6667","PRB","True","","","11315","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11315"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Черная","Черный","0.9","small","60",,"60","66.6667","PRB","True","","","11318","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11318"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","lursan_korabelnaya","lursan.com","Корабельная","Эмаль ПФ-115","Ярко-голубая","Ярко-голубой","0.9","small","60",,"60","66.6667","PRB","True","","","11357","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11357"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Бежевый","Бежевый","2.8","large","158",,"158","56.4286","PRB","True","УТ-00030970","33335","35527","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Белый","Белый","2.8","large","195",,"195","69.6429","PRB","True","УТ-00024704","33341","35529","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Бирюзовый","Бирюзовый","2.8","large","165",,"165","58.9286","PRB","True","УТ-00001205","33347","35531","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Вишневый","Вишневый","2.8","large","172",,"172","61.4286","PRB","True","УТ-00030973","33492","35535","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Голубой","Голубой","2.8","large","168",,"168","60","PRB","True","УТ-00024706","33361","35533","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Желто–коричневый","Желто-коричневый","2.8","large","159",,"159","56.7857","PRB","True","УТ-00027955","33374","35541","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Желтый","Желтый","2.8","large","179",,"179","63.9286","PRB","True","УТ-00027954","33367","35539","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Зелёный","Зелёный","2.8","large","195",,"195","69.6429","PRB","True","УТ-00024708","33380","35543","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Изумрудный","Изумрудный","2.8","large","188",,"188","67.1429","PRB","True","УТ-00000459","33386","35564","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Коричневый","Коричневый","2.8","large","170",,"170","60.7143","PRB","True","УТ-00024710","33392","35545","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Красно–коричневый","Красно-коричневый","2.8","large","155",,"155","55.3571","PRB","False","УТ-00030986","33404","35574","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Красный","Красный","2.8","large","219",,"219","78.2143","PRB","True","УТ-00027957","33398","35572","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Морская волна","Морская волна","2.8","large","159",,"159","56.7857","PRB","True","УТ-00001494","33427","35547","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Оранжевый","Оранжевый","2.8","large","199",,"199","71.0714","PRB","True","УТ-00001405","33433","35549","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Ореховый","Ореховый","2.8","large","170",,"170","60.7143","PRB","False","УТ-00030975","33354","35537","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Салатовый","Салатовый","2.8","large","175",,"175","62.5","PRB","True","УТ-00021548","33445","35551","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Светло–зелёный","Светло-зелёный","2.8","large","175",,"175","62.5","PRB","True","УТ-00024714","33459","35553","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Светло–серый","Светло-серый","2.8","large","168",,"168","60","PRB","True","УТ-00024716","33471","35555","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Серебристый","Серебристый","2.8","large","210",,"210","75","PRB","True","УТ-00001404","33483","35566","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Серый","Серый","2.8","large","167",,"167","59.6429","PRB","True","УТ-00024718","33477","35561","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Синий","Синий","2.8","large","172",,"172","61.4286","PRB","True","УТ-00027956","33486","35557","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Сиреневый","Сиреневый","2.8","large","162",,"162","57.8571","PRB","True","УТ-00030978","33492","35559","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Слоновая кость","Слоновая кость","2.8","large","168",,"168","60","PRB","True","УТ-00021550","33498","35562","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Темно–коричневый","Темно-коричневый","2.8","large","169",,"169","60.3571","PRB","False","УТ-00030988","33504","35568","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Темно–серый","Темно-серый","2.8","large","178",,"178","63.5714","PRB","True","УТ-00024720","33509","35570","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Черный","Черный","2.8","large","166",,"166","59.2857","PRB","True","УТ-00024722","33533","35576","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Ярко–голубой","Ярко-голубой","2.8","large","175",,"175","62.5","PRB","True","УТ-00031369","","36336","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Бежевый","Бежевый","0.9","small","59",,"59","65.5556","PRB","True","УТ-00030969","33334","35526","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Белый","Белый","0.9","small","70",,"70","77.7778","PRB","False","УТ-00024703","33340","35528","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Бирюзовый","Бирюзовый","0.9","small","58",,"58","64.4444","PRB","True","УТ-00000811","33346","35530","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Вишневый","Вишневый","0.9","small","62",,"62","68.8889","PRB","True","УТ-00030972","33491","35534","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Голубой","Голубой","0.9","small","58",,"58","64.4444","PRB","True","УТ-00024705","33360","35532","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Желто–коричневый","Желто-коричневый","0.9","small","57",,"57","63.3333","PRB","True","УТ-00027951","33373","35540","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Желтый","Желтый","0.9","small","64",,"64","71.1111","PRB","True","УТ-00027950","33366","35538","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Зелёный","Зелёный","0.9","small","69",,"69","76.6667","PRB","True","УТ-00024707","33379","35542","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Изумрудный","Изумрудный","0.9","small","68",,"68","75.5556","PRB","True","УТ-00000460","33385","35563","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Коричневый","Коричневый","0.9","small","62",,"62","68.8889","PRB","True","УТ-00024709","33391","35544","https://mirremonta.md/catalog/35528"
